ticker,preco,dy,p_l,p_vp,p_ativos,margem_bruta,margem_ebit,marg_liquida,p_ebit,ev_ebit,divida_liquida___ebit,div_liq___patri,psr,p_cap_giro,p_at_cir_liq,liq_corrente,roe,roa,roic,patrimonio___ativos,passivos___ativos,giro_ativos,cagr_receitas_5_anos,cagr_lucros_5_anos,liquidez_media_diaria,vpa,lpa,peg_ratio,valor_de_mercado
BRSR3,13.88,6.35,6.20,0.59,0.05,31.14,6.16,6.59,6.63,6.59,0,0,0.41,3.44,-0.05,1.94,9.58,0.80,0,0.08,0.92,0.12,6.91,-3.53,62523.59,23.35,2.24,2.92,5639838902.18
BRSR5,17.01,5.24,7.60,0.73,0.06,31.14,6.16,6.59,8.13,6.59,0,0,0.50,4.22,-0.06,1.94,9.58,0.80,0,0.08,0.92,0.12,6.91,-3.53,5178.83,23.35,2.24,3.58,5639838902.18
BRSR6,13.79,6.41,6.13,0.59,0.05,31.14,6.16,6.59,6.56,6.59,0,0,0.40,3.40,-0.05,1.94,9.58,0.80,0,0.08,0.92,0.12,6.91,-3.53,17291124.56,23.35,2.24,2.89,5639838902.18
BSEV3,9.00,0,10.22,-10.84,0.78,26.77,17.92,5.55,3.17,5.46,2.30,0,0.57,-1.59,-1.13,0.39,-106.05,7.59,30.90,-0.07,1.07,1.37,10.88,0,0,-0.83,0.88,-0.06,9183864834.00
BSLI3,14.16,1.19,16.82,2.25,0.12,30.22,4.42,5.24,19.94,19.09,0,0,0.88,-0.42,-0.13,0.20,13.38,0.74,0,0.06,0.94,0.14,17.77,3.75,4728.69,6.29,0.84,-0.43,4921882440.00
BSLI4,11.52,1.61,13.69,1.83,0.10,30.22,4.42,5.24,16.22,19.09,0,0,0.72,-0.34,-0.11,0.20,13.38,0.74,0,0.06,0.94,0.14,17.77,3.75,4492.38,6.29,0.84,-0.35,4921882440.00
BTTL4,11091.73,0,2676.37,1352.79,561.62,16.41,8.46,5.47,1731.64,2.16,0.33,0.26,146.50,2085.45,-2063.80,1.59,50.55,20.98,34.31,0.42,0.58,3.83,38.18,0,0,8.20,4.14,-205.13,174165856.96
CALI3,14.50,3.08,4.30,1.94,0.26,23.09,13.05,7.57,2.49,5.18,2.68,2.09,0.33,1.31,-0.48,1.72,45.23,5.96,18.00,0.13,0.87,0.79,65.29,22.22,2690.29,7.46,3.37,0.04,53954079.50
CALI4,50.00,0,14.82,6.70,0.88,23.09,13.05,7.57,8.59,5.18,2.68,2.09,1.12,4.52,-1.65,1.72,45.23,5.96,18.00,0.13,0.87,0.79,65.29,22.22,0,7.46,3.37,0.12,53954079.50
CAMB3,10.30,2.43,5.72,2.33,1.13,45.86,21.51,14.62,3.97,4.76,0.85,0.46,0.89,5.28,-2.17,1.80,37.14,17.98,34.06,0.48,0.52,1.23,11.16,9.18,759640.59,4.42,1.80,0.12,435010573.20
CAMB4,6.25,3.18,3.47,1.41,0.68,45.86,21.51,14.62,2.41,4.76,0.85,0.46,0.54,3.21,-1.32,1.80,37.14,17.98,34.06,0.48,0.52,1.23,11.16,9.18,0,4.42,1.80,0.07,435010573.20
CAML3,7.60,3.76,5.48,0.89,0.29,20.98,8.22,4.71,3.14,6.63,3.49,0.98,0.26,1.05,-0.64,1.99,16.16,5.26,10.72,0.33,0.67,1.12,16.96,14.10,8893574.19,8.57,1.38,0.02,2656500000.00
CASH3,8.54,0,-12.14,0.94,0.59,-41.31,-41.31,-16.08,-4.73,-0.70,4.02,-0.80,1.95,1.65,-1.70,2.20,-7.77,-4.86,-21.01,0.62,0.37,0.30,70.01,0,32966142.19,9.01,-0.70,-0.49,735403374.00
CASN3,9.61,0.23,150.61,4.83,2.07,43.81,16.97,4.10,36.36,40.71,6.70,0.89,6.17,-39.56,-2.35,0.69,3.20,1.37,6.03,0.43,0.57,0.34,6.67,0,1045.00,1.99,0.06,-2.50,8536620663.41
CASN4,8.37,0.29,131.17,4.20,1.80,43.81,16.97,4.10,31.67,40.71,6.70,0.89,5.37,-34.46,-2.05,0.69,3.20,1.37,6.03,0.43,0.57,0.34,6.67,0,0,1.99,0.06,-2.18,8536620663.41
CATA3,103.61,38.09,0.60,0.09,0.04,28.42,8.62,7.48,0.52,2.31,1.80,0.30,0.04,0.15,-0.10,1.69,14.41,6.40,8.25,0.44,0.56,0.86,12.66,0,0,1200.16,172.97,0.02,14940354.78
CATA4,0.00,0,0.00,0.00,0.00,28.42,8.62,7.48,0.00,2.31,1.80,0.30,0.00,0.00,0.00,1.69,14.41,6.40,8.25,0.44,0.56,0.86,12.66,0,0,1200.16,172.97,0.00,14940354.78
CBAV3,4.99,8.83,-8.77,0.57,0.23,-2.71,-2.47,-2.85,-10.13,-18.19,-8.06,0.46,0.25,1.08,-0.36,2.25,-6.55,-2.58,-5.77,0.39,0.59,0.90,0,0,36701747.59,8.69,-0.57,0.07,2973208331.67
CBEE3,13.70,0,-23.89,0.63,0.19,16.74,10.95,-1.79,3.90,9.91,6.00,0.97,0.43,-1.63,-0.23,0.64,-2.64,-0.78,7.73,0.29,0.71,0.43,7.69,0,7973.50,21.70,-0.57,0.09,3290875917.70
CCRO3,13.17,2.50,20.69,2.18,0.49,44.61,35.86,8.56,4.88,8.82,3.93,1.79,1.69,11.88,-0.65,0.85,10.86,2.58,10.80,0.24,0.75,0.30,12.68,-6.13,115146720.48,6.05,0.64,-0.31,26664000000.00
CCXC3,1.16,0,-0.18,-0.03,0.39,0,0,0,-2.43,-2.39,0.04,0,0,-0.03,0,0.06,-26.10,-403.26,0.97,-15.45,16.45,0.00,0,0,0,-45.41,-6.59,0.00,1973425.64
CEAB3,5.74,0,64.80,0.61,0.20,50.80,5.56,0.44,5.10,7.30,2.20,0.27,0.28,1.14,-0.37,1.56,0.95,0.30,6.30,0.32,0.68,0.69,4.19,-22.43,23685005.56,9.31,0.09,-0.71,1763161788.96
CEBR3,13.31,11.21,4.57,0.93,0.65,54.61,87.90,62.67,3.26,0.97,-2.42,-0.69,2.87,1.43,-1.46,5.62,20.37,14.25,15.48,0.70,0.12,0.23,-34.71,9.96,80438.67,14.28,2.91,0.11,996658545.75
CEBR5,13.40,11.13,4.61,0.94,0.66,54.61,87.90,62.67,3.28,0.97,-2.42,-0.69,2.89,1.44,-1.47,5.62,20.37,14.25,15.48,0.70,0.12,0.23,-34.71,9.96,49980.60,14.28,2.91,0.11,996658545.75
CEBR6,14.37,11.43,4.93,1.00,0.70,54.61,87.90,62.67,3.52,0.97,-2.42,-0.69,3.09,1.54,-1.58,5.62,20.37,14.25,15.48,0.70,0.12,0.23,-34.71,9.96,134692.70,14.28,2.91,0.12,996658545.75
CEDO3,13.50,0,14.35,1.03,0.15,19.74,8.32,0.77,1.32,3.52,2.24,1.75,0.11,7.23,-0.36,1.04,7.19,1.04,24.16,0.15,0.85,1.36,14.09,-35.26,89709.00,13.07,0.94,-0.08,130750032.96
CEDO4,12.51,0,13.30,0.96,0.14,19.74,8.32,0.77,1.23,3.52,2.24,1.75,0.10,6.70,-0.33,1.04,7.19,1.04,24.16,0.15,0.85,1.36,14.09,-35.26,137746.35,13.07,0.94,-0.08,130750032.96
CEEB3,42.19,4.76,6.83,1.73,0.42,30.16,23.89,11.28,3.22,7.47,3.66,1.97,0.77,-12.83,-0.53,0.87,25.40,6.09,15.49,0.24,0.76,0.54,11.42,55.68,60220.90,24.32,6.18,-0.55,13093554768.75
CEEB5,54.60,3.68,8.84,2.24,0.54,30.16,23.89,11.28,4.17,7.47,3.66,1.97,1.00,-16.60,-0.69,0.87,25.40,6.09,15.49,0.24,0.76,0.54,11.42,55.68,15771.25,24.32,6.18,-0.71,13093554768.75
CEEB6,60.68,3.64,9.82,2.49,0.60,30.16,23.89,11.28,4.64,7.47,3.66,1.97,1.11,-18.45,-0.77,0.87,25.40,6.09,15.49,0.24,0.76,0.54,11.42,55.68,0,24.32,6.18,-0.79,13093554768.75
CEED3,26.99,0,-7.62,-0.68,0.26,14.25,7.39,-5.14,5.30,12.43,7.13,0,0.39,5.04,-0.41,1.17,-8.94,-3.46,53.60,-0.39,1.39,0.67,7.74,0,18818.83,-39.61,-3.54,-0.43,1842694242.84
CEED4,30.00,0,-8.48,-0.76,0.29,14.25,7.39,-5.14,5.89,12.43,7.13,0,0.44,5.60,-0.46,1.17,-8.94,-3.46,53.60,-0.39,1.39,0.67,7.74,0,3000.00,-39.61,-3.54,-0.48,1842694242.84
CEGR3,88.32,1.16,80.09,18.68,5.32,23.37,13.71,4.55,26.59,27.57,0.97,0.68,3.64,-112.87,-7.26,0.85,23.32,6.64,29.77,0.28,0.72,1.46,9.87,-3.31,0,4.73,1.10,-2.11,22931204490.24
CEPE3,125.26,0.43,81.27,5.86,0.71,19.73,12.27,1.41,9.36,15.58,6.92,4.33,1.15,29.12,-0.97,1.10,7.21,0.88,10.50,0.12,0.88,0.62,8.38,15.32,0,21.39,1.54,-1.20,8638460288.58
CEPE5,40.12,1.35,26.03,1.88,0.23,19.73,12.27,1.41,3.00,15.58,6.92,4.33,0.37,9.33,-0.31,1.10,7.21,0.88,10.50,0.12,0.88,0.62,8.38,15.32,6418.00,21.39,1.54,-0.38,8638460288.58
CEPE6,43.00,1.39,27.90,2.01,0.25,19.73,12.27,1.41,3.21,15.58,6.92,4.33,0.39,9.99,-0.33,1.10,7.21,0.88,10.50,0.12,0.88,0.62,8.38,15.32,6183.00,21.39,1.54,-0.41,8638460288.58
CESP3,25.55,0,2.92,0.93,0.50,35.39,48.13,129.48,7.58,8.39,0.99,0.09,4.54,3.75,-0.73,1.39,25.38,15.76,7.57,0.62,0.38,0.12,8.84,0,0,27.56,8.77,0.00,8302192833.55
CESP5,25.00,0,2.85,0.91,0.49,35.39,48.13,129.48,7.42,8.39,0.99,0.09,4.45,3.67,-0.72,1.39,25.38,15.76,7.57,0.62,0.38,0.12,8.84,0,0,27.56,8.77,0.00,8302192833.55
CESP6,25.25,0,2.88,0.92,0.49,35.39,48.13,129.48,7.49,8.39,0.99,0.09,4.49,3.70,-0.72,1.39,25.38,15.76,7.57,0.62,0.38,0.12,8.84,0,0,27.56,8.77,0.00,8302192833.55
CGAS3,122.00,9.71,29.42,-91.11,1.25,20.22,16.12,3.10,5.66,7.57,1.91,0,0.91,-29.40,-2.03,0.90,-309.63,4.23,20.79,-0.01,1.01,1.36,25.75,-3.01,18895.44,-1.34,4.15,-0.40,16167511614.00
CGAS5,127.01,10.26,30.63,-94.85,1.30,20.22,16.12,3.10,5.90,7.57,1.91,0,0.95,-30.61,-2.12,0.90,-309.63,4.23,20.79,-0.01,1.01,1.36,25.75,-3.01,85131.52,-1.34,4.15,-0.42,16167511614.00
CGRA3,26.13,4.86,4.73,0.60,0.42,54.13,10.32,15.74,7.21,5.56,-1.92,-0.16,0.74,1.65,-0.74,2.36,12.58,8.84,6.52,0.70,0.30,0.56,9.76,11.55,265860.04,43.44,5.47,-0.11,520212762.85
CGRA4,27.50,4.57,5.03,0.63,0.44,54.13,10.32,15.74,7.67,5.56,-1.92,-0.16,0.79,1.76,-0.79,2.36,12.58,8.84,6.52,0.70,0.30,0.56,9.76,11.55,222395.89,43.44,5.47,-0.12,520212762.85
CIEL3,4.07,7.37,5.82,0.99,0.11,44.49,28.55,15.88,3.24,4.44,1.36,0.36,1.04,0.83,-0.86,1.18,14.88,1.67,11.54,0.11,0.86,0.10,-1.62,-16.29,152156163.41,4.12,0.70,0.10,11057437298.27
CLSA3,5.26,0,-64.77,1.35,1.10,37.66,-10.46,-2.88,-17.84,-10.33,7.51,-0.57,1.87,2.04,-3.63,4.39,-2.09,-1.69,-9.25,0.81,0.19,0.59,0,0,2853191.44,3.88,-0.08,0.74,986611815.00
CLSC3,57.00,7.00,4.41,0.72,0.19,13.93,7.64,4.98,2.87,5.02,2.01,0.50,0.22,-13.13,-0.28,0.96,16.32,4.24,11.24,0.26,0.74,0.85,7.34,49.64,15830.25,79.21,12.93,0.25,2302050285.46
CLSC4,61.49,7.13,4.76,0.78,0.20,13.93,7.64,4.98,3.10,5.02,2.01,0.50,0.24,-14.16,-0.30,0.96,16.32,4.24,11.24,0.26,0.74,0.85,7.34,49.64,548263.41,79.21,12.93,0.27,2302050285.46
CMIG3,18.95,5.96,6.29,1.77,0.76,19.65,16.77,11.44,5.62,5.24,1.24,0.32,1.16,12.22,-1.02,1.19,17.70,7.46,17.55,0.42,0.58,0.65,9.68,32.15,5464221.63,10.72,3.01,0.51,31545244473.44
CMIG4,12.01,9.40,3.99,1.12,0.48,19.65,16.77,11.44,3.56,5.24,1.24,0.32,0.74,7.75,-0.64,1.19,17.70,7.46,17.55,0.42,0.58,0.65,9.68,32.15,90454566.56,10.72,3.01,0.32,31545244473.44
CMIN3,4.20,21.62,9.64,1.91,0.82,44.53,27.57,19.63,5.43,5.21,-0.25,-0.08,1.52,2.79,-1.48,2.95,22.56,9.70,14.30,0.43,0.57,0.49,19.26,25.47,26858362.07,2.20,0.44,-0.44,23093276507.98
CMSA3,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0.15,0.15,-0.96,0,0.00,0.00,44.33,-626.66,-613.43,-641.84,0.98,0.02,0.00,0,0,0,0.00,0.00,0.00,0.00
CMSA4,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0.15,0.15,-0.96,0,0.00,0.00,44.33,-626.66,-613.43,-641.84,0.98,0.02,0.00,0,0,0,0.00,0.00,0.00,0.00
CNSY3,30.22,0,-80.57,-23.55,5.26,17.49,6.67,-8.83,106.70,125.96,19.26,0,7.12,-23.78,-5.81,0.30,-29.23,-6.53,3.28,-0.22,1.22,0.74,2.97,0,0,-1.28,-0.38,21.74,935885083.86
COCE3,50.01,1.69,6.40,0.97,0.31,17.17,14.42,6.94,3.08,6.16,3.80,1.19,0.44,-3.72,-0.40,0.73,15.12,4.85,12.22,0.32,0.68,0.70,13.27,6.91,10002.00,51.70,7.82,0.34,2974901258.91
COCE5,49.10,1.73,6.28,0.95,0.30,17.17,14.42,6.94,3.03,6.16,3.80,1.19,0.44,-3.65,-0.39,0.73,15.12,4.85,12.22,0.32,0.68,0.70,13.27,6.91,1959630.70,51.70,7.82,0.34,2974901258.91
COCE6,19.17,4.42,2.45,0.37,0.12,17.17,14.42,6.94,1.18,6.16,3.80,1.19,0.17,-1.43,-0.15,0.73,15.12,4.85,12.22,0.32,0.68,0.70,13.27,6.91,0,51.70,7.82,0.13,2974901258.91
COGN3,3.42,0,-13.95,0.53,0.25,63.38,7.69,-8.80,15.96,31.23,15.27,0.50,1.23,4.28,-0.30,1.49,-3.78,-1.79,1.79,0.47,0.49,0.20,-1.73,0,64967942.00,6.51,-0.25,-1.14,6436759300.30
CORR3,2.71,2762.62,0.01,0.01,0.00,100.00,2501.40,2192.46,0.01,-1.31,-1.45,-2.13,0.18,0.01,-0.02,3.31,128.78,41.35,102.17,0.32,0.68,0.02,-16.36,0,0,263.25,339.01,0.00,1278894.65
CORR4,82.00,91.30,0.24,0.31,0.10,100.00,2501.40,2192.46,0.21,-1.31,-1.45,-2.13,5.30,0.18,-0.47,3.31,128.78,41.35,102.17,0.32,0.68,0.02,-16.36,0,0,263.25,339.01,0.00,1278894.65
CPFE3,34.98,6.00,7.22,2.26,0.56,31.97,27.69,14.01,3.65,5.42,1.77,1.10,1.01,21.23,-0.73,1.13,31.32,7.72,19.94,0.25,0.74,0.55,8.03,36.50,53628166.63,15.49,4.85,0.52,40363473033.20
CPLE11,42.81,4.21,21.81,1.09,0.44,22.95,13.53,4.91,7.92,11.91,3.99,0.55,1.07,9.01,-0.54,1.35,5.01,2.02,7.45,0.40,0.59,0.41,9.35,0.77,8080818.41,39.18,1.96,-0.28,23430373207.50
CPLE3,8.30,4.02,21.17,1.06,0.43,22.95,13.53,4.91,7.68,11.91,3.99,0.55,1.04,8.75,-0.53,1.35,5.01,2.02,7.45,0.40,0.59,0.41,9.35,0.77,15352400.56,7.84,0.39,-0.27,23430373207.50
CPLE5,30.50,1.47,77.70,3.89,1.57,22.95,13.53,4.91,28.20,11.91,3.99,0.55,3.82,32.10,-1.94,1.35,5.01,2.02,7.45,0.40,0.59,0.41,9.35,0.77,16104.21,7.84,0.39,-1.00,23430373207.50
CPLE6,8.64,4.25,22.04,1.10,0.45,22.95,13.53,4.91,8.00,11.91,3.99,0.55,1.08,9.10,-0.55,1.35,5.01,2.02,7.45,0.40,0.59,0.41,9.35,0.77,115925864.44,7.84,0.39,-0.28,23430373207.50
CPRE3,18.23,0,7.77,1.80,0.92,55.53,42.60,46.81,8.54,8.67,0.13,0.03,3.64,-4708.42,-1.07,1.00,23.17,11.87,14.54,0.51,0.48,0.25,12.91,161.10,0,10.13,2.35,-7.05,10824655047.92
CREM3,14.50,0,32.70,2.45,0.67,30.30,7.39,2.10,9.28,13.11,3.84,1.01,0.69,4.89,-1.69,1.29,7.50,2.05,9.29,0.27,0.73,0.98,1.09,0,0,5.91,0.44,22.14,465122474.00
CRFB3,12.05,2.90,20.15,1.26,0.29,19.08,4.56,1.16,5.11,8.82,3.71,0.91,0.23,-6.27,-0.51,0.90,6.23,1.43,9.76,0.23,0.75,1.24,15.40,-4.71,140440534.22,9.57,0.60,-0.39,25314253218.31
CRIV3,5.27,0,20.97,0.51,0.04,26.13,1.65,1.49,18.88,18.82,0,0,0.31,0.09,-0.07,59.09,2.45,0.19,0,0.08,0.92,0.13,18.33,-16.82,11084.91,10.27,0.25,0.04,540739018.64
CRIV4,5.23,9.06,20.81,0.51,0.04,26.13,1.65,1.49,18.74,18.82,0,0,0.31,0.09,-0.07,59.09,2.45,0.19,0,0.08,0.92,0.13,18.33,-16.82,15434.43,10.27,0.25,0.04,540739018.64
CRPG3,45.00,11.68,13.20,1.56,1.18,11.83,8.73,12.85,19.43,16.63,-2.00,-0.16,1.70,2.55,-3.01,4.17,11.82,8.93,7.80,0.76,0.24,0.70,7.16,4.61,8784.33,28.85,3.41,-0.25,1252091620.35
CRPG5,42.15,12.47,12.36,1.46,1.10,11.83,8.73,12.85,18.20,16.63,-2.00,-0.16,1.59,2.39,-2.82,4.17,11.82,8.93,7.80,0.76,0.24,0.70,7.16,4.61,329114.81,28.85,3.41,-0.23,1252091620.35
CRPG6,33.10,16.16,9.53,1.13,0.85,11.83,8.73,12.85,14.04,16.63,-2.00,-0.16,1.23,1.84,-2.17,4.17,11.82,8.93,7.80,0.76,0.24,0.70,7.16,4.61,150370.07,28.85,3.41,-0.18,1252091620.35
CSAB3,35.01,1.72,16.33,1.37,0.67,-8.60,1646.30,2484.16,24.63,29.03,0,0,405.55,5.11,-0.83,3.40,8.36,4.13,0,0.49,0.51,0.00,-33.40,-4.01,3501.00,25.65,2.14,0.48,316838400.00
CSAB4,47.50,1.39,22.15,1.85,0.91,-8.60,1646.30,2484.16,33.42,29.03,0,0,550.23,6.94,-1.13,3.40,8.36,4.13,0,0.49,0.51,0.00,-33.40,-4.01,24792.67,25.65,2.14,0.65,316838400.00
CSAN3,19.40,2.21,-152.58,1.85,0.28,23.56,23.80,-0.57,3.68,8.21,4.53,2.28,0.88,5.22,-0.34,1.41,-1.22,-0.18,8.92,0.15,0.64,0.31,38.95,0,140739708.33,10.46,-0.13,1.47,36356976080.80
CSED3,4.59,1.50,111.19,1.22,0.36,46.03,15.87,0.73,5.10,5.68,0.58,0.14,0.81,5.52,-0.46,1.39,1.10,0.32,13.62,0.29,0.71,0.44,15.05,-29.45,1834586.48,3.78,0.04,-1.42,1688424259.20
CSMG3,17.81,8.37,6.67,0.91,0.50,39.84,22.89,15.65,4.56,6.58,2.02,0.40,1.04,11.07,-0.62,1.30,13.59,7.48,10.87,0.55,0.45,0.48,7.38,12.58,37162236.63,19.62,2.67,0.06,6757097036.13
CSNA3,12.74,22.90,-28.58,0.92,0.20,27.49,10.63,-1.32,4.20,10.92,5.82,1.41,0.38,1.74,-0.30,1.60,-3.01,-0.67,5.56,0.22,0.75,0.51,19.08,0,112202067.04,13.94,-0.45,0.24,16934219703.19
CSRN3,29.30,5.84,8.22,3.20,0.90,31.85,26.54,16.42,5.09,7.28,2.23,1.40,1.35,-40.04,-1.17,0.91,38.87,11.01,20.58,0.28,0.72,0.67,10.30,26.04,14932.64,9.17,3.56,1.29,4884324820.95
CSRN5,28.25,6.66,7.93,3.08,0.87,31.85,26.54,16.42,4.91,7.28,2.23,1.40,1.30,-38.60,-1.13,0.91,38.87,11.01,20.58,0.28,0.72,0.67,10.30,26.04,11835.00,9.17,3.56,1.24,4884324820.95
CSRN6,27.60,6.82,7.74,3.01,0.85,31.85,26.54,16.42,4.79,7.28,2.23,1.40,1.27,-37.71,-1.10,0.91,38.87,11.01,20.58,0.28,0.72,0.67,10.30,26.04,6135.75,9.17,3.56,1.21,4884324820.95
CSUD3,14.41,6.76,7.68,1.52,0.98,38.38,20.14,14.55,5.55,5.67,0.13,0.03,1.12,19.19,-1.37,1.22,19.76,12.75,16.32,0.65,0.35,0.88,1.99,11.62,1178072.30,9.48,1.87,0.32,601502000.00
CTCA3,0.00,0,0.00,0.00,0.00,57.69,25.23,24.91,0.00,-3.66,-3.66,-0.39,0.00,0.00,0.00,4.66,10.60,9.30,5.14,0.88,0.12,0.37,20.53,44.91,0,2.69,0.29,0.00,0.00
CTKA3,18.00,0,18.48,-0.77,0.19,36.19,5.77,0.97,3.09,16.56,14.16,0,0.18,0.70,-0.57,1.69,-4.16,1.03,8.90,-0.25,1.25,1.06,14.61,0,4319.50,-23.42,0.97,-0.23,86744467.50
CTKA4,10.50,0,10.78,-0.45,0.11,36.19,5.77,0.97,1.80,16.56,14.16,0,0.10,0.41,-0.33,1.69,-4.16,1.03,8.90,-0.25,1.25,1.06,14.61,0,10651.25,-23.42,0.97,-0.13,86744467.50
CTNM3,9.75,0,-0.98,0.59,0.08,22.43,-5.68,-17.19,-2.95,-12.44,-10.64,2.13,0.17,-12.61,-0.12,0.98,-60.74,-8.14,-4.40,0.13,0.75,0.47,-3.61,0,10634.90,16.45,-9.99,0.00,181974329.89
CTNM4,2.77,0,-0.28,0.17,0.02,22.43,-5.68,-17.19,-0.84,-12.44,-10.64,2.13,0.05,-3.58,-0.04,0.98,-60.74,-8.14,-4.40,0.13,0.75,0.47,-3.61,0,111447.56,16.45,-9.99,0.00,181974329.89
CTSA3,3.37,0,15.16,0.30,0.15,8.73,5.96,1.51,3.84,9.25,5.41,0.42,0.23,-1.93,-0.21,0.78,1.99,0.99,1.74,0.50,0.50,0.66,-0.42,-20.88,24540.85,11.19,0.22,-0.20,93769511.97
CTSA4,2.61,0,11.74,0.23,0.12,8.73,5.96,1.51,2.97,9.25,5.41,0.42,0.18,-1.49,-0.16,0.78,1.99,0.99,1.74,0.50,0.50,0.66,-0.42,-20.88,100188.93,11.19,0.22,-0.15,93769511.97
CTSA8,0.00,0,0.00,0.00,0.00,8.73,5.96,1.51,0.00,9.25,5.41,0.42,0.00,0.00,0.00,0.78,1.99,0.99,1.74,0.50,0.50,0.66,-0.42,-20.88,0,11.19,0.22,0.00,93769511.97
CURY3,17.81,1.52,14.44,6.16,1.90,37.20,19.37,14.96,11.16,10.61,-0.55,-0.30,2.16,3.80,-8.69,2.77,42.65,13.16,28.08,0.31,0.65,0.88,22.62,26.10,26696269.56,2.89,1.23,0.93,5195376566.40
CVCB3,2.88,0,-3.21,6.65,0.34,100.00,-4.74,-32.23,-21.81,-28.23,-6.42,1.96,1.03,-0.98,-0.65,0.58,-207.44,-10.57,-6.91,0.05,0.95,0.33,0.61,0,55709243.41,0.43,-0.89,0.11,1265154828.75
CXSE3,10.51,8.22,9.73,2.67,2.50,0,0,0,8.66,8.30,-0.36,-0.11,0,22.64,-3.03,2.68,27.48,25.67,26.24,0.93,0.07,0.00,0,20.03,23157266.89,3.93,1.08,0.16,31500000000.00
CYRE3,24.97,2.05,12.32,1.38,0.61,31.93,16.53,14.84,11.06,13.14,2.08,0.26,1.83,1.86,-1.30,2.65,11.23,4.97,6.17,0.44,0.52,0.33,15.15,0,144310279.44,18.07,2.03,-1.49,9989572547.01
DASA3,13.90,0.69,-17.84,1.55,0.40,28.72,7.65,-4.36,10.18,19.52,9.34,1.42,0.78,-11.88,-0.55,0.89,-8.69,-2.24,4.26,0.26,0.74,0.51,31.03,0,6056640.37,9.02,-0.78,-0.08,10524141819.12
DESK3,14.85,0.13,29.24,1.43,0.59,60.28,32.60,7.56,6.78,9.23,2.45,0.52,2.21,-3499.63,-0.69,1.00,4.88,2.02,11.16,0.42,0.58,0.27,0,0,3150186.30,10.43,0.51,0.27,1714818414.24
DEXP3,9.38,2.86,6.42,1.43,0.64,18.95,13.35,7.03,3.38,3.50,0.13,0.05,0.45,1.54,-1.74,2.91,22.29,9.97,19.97,0.45,0.46,1.42,34.10,11.10,411227.11,6.55,1.46,-0.19,878903337.75
DEXP4,8.87,3.08,6.07,1.35,0.61,18.95,13.35,7.03,3.20,3.50,0.13,0.05,0.43,1.45,-1.65,2.91,22.29,9.97,19.97,0.45,0.46,1.42,34.10,11.10,35427.46,6.55,1.46,-0.18,878903337.75
DIRR3,22.14,3.16,15.98,2.84,0.59,35.19,18.89,10.67,9.02,9.83,0.80,0.25,1.70,1.82,-1.10,3.43,17.79,3.71,12.92,0.21,0.77,0.35,23.53,0,53697231.52,7.78,1.38,0.31,3837820000.00
DMMO11,0.34,0,-49.97,-0.36,0.53,54.54,8.16,-1.10,6.75,32.11,-2.85,0,0.55,1.78,-1.29,2.04,-0.73,-1.07,-5.39,-1.47,2.47,0.97,-1.34,0,16904.20,-0.93,-0.01,0.49,949254731.04
DMMO3,1.76,0,-258.65,-1.88,2.76,54.54,8.16,-1.10,34.96,32.11,-2.85,0,2.85,9.24,-6.66,2.04,-0.73,-1.07,-5.39,-1.47,2.47,0.97,-1.34,0,4084154.80,-0.93,-0.01,2.52,949254731.04
DMVF3,4.75,0,14.31,0.29,0.16,31.95,2.74,1.08,5.67,4.97,-0.71,-0.04,0.16,3.64,-0.23,1.19,2.00,1.15,4.69,0.58,0.42,1.06,319.38,0,351114.89,16.76,0.33,0.00,242387613.18
DOHL3,10.00,0,4640.82,1.06,0.77,19.64,-0.51,0.03,-226.01,-205.45,-7.22,0.03,1.16,1.67,-1.67,6.64,0.02,0.02,-0.93,0.72,0.28,0.66,6.68,-65.66,1000.00,9.41,0.00,-46.52,663483778.65
DOHL4,5.61,0,2603.50,0.60,0.43,19.64,-0.51,0.03,-126.79,-205.45,-7.22,0.03,0.65,0.94,-0.94,6.64,0.02,0.02,-0.93,0.72,0.28,0.66,6.68,-65.66,7512.88,9.41,0.00,-26.10,663483778.65
DOTZ3,1.30,0,-1.83,-0.93,0.48,87.88,-76.62,-69.30,-1.65,-1.19,0.46,0,1.27,-1.37,-1.09,0.62,-50.84,-26.17,138.56,-0.51,1.51,0.38,3.79,0,331484.41,-1.40,-0.71,-0.08,171688857.60
DTCY3,5.60,0,150.93,-112.92,5.57,18.63,-3.18,4.02,-190.62,-271.56,-2.38,0,6.07,-48.17,-9.89,0.79,-74.82,3.69,-55.05,-0.05,1.05,0.92,-9.85,-33.48,3237.50,-0.05,0.04,-1.41,88021668.60
DTCY4,62.60,0,1687.19,-1262.33,62.22,18.63,-3.18,4.02,-2130.91,-271.56,-2.38,0,67.83,-538.49,-110.59,0.79,-74.82,3.69,-55.05,-0.05,1.05,0.92,-9.85,-33.48,0,-0.05,0.04,-15.72,88021668.60
DXCO3,9.00,3.78,11.02,1.22,0.46,34.61,17.59,8.43,5.12,7.94,2.86,0.68,0.94,5.14,-0.66,1.58,11.45,4.35,11.24,0.38,0.61,0.52,16.29,29.75,35190430.37,7.35,0.81,-0.24,7368684889.08
